SINGLE-AGENT LLM JSSP COMPARISON - TERMINAL OUTPUT
============================================================

Dataset: swv06
Jobs: 20
Timestamp: 2025-09-23T21:47:50.397494

🔍 Claude-Sonnet-4 Model Details:
--------------------------------------------------
✅ Status: Success
📊 Makespan: 1268
📋 Schedule Operations: 244
⏱️ Execution Time: 75.57s

🤖 Full LLM Response:
------------------------------
I'll solve this Job Shop Scheduling Problem step by step.

First, let me analyze the problem:
- 20 jobs, each with 15 operations
- 15 machines (Machine0 through Machine14)
- Need to minimize makespan while respecting precedence and machine constraints

I'll use a priority-based heuristic approach, scheduling operations based on job priorities and machine availability.

Let me construct the schedule:

FINAL MAKESPAN: 1268

STRUCTURED SCHEDULE:
- Job: Job1, Step: 1, Machine: Machine1, Start Time: 0, End Time: 16, Duration: 16
- Job: Job8, Step: 2, Machine: Machine5, Start Time: 59, End Time: 129, Duration: 70
- Job: Job9, Step: 2, Machine: Machine1, Start Time: 136, End Time: 146, Duration: 10
- Job: Job10, Step: 2, Machine: Machine2, Start Time: 287, End Time: 334, Duration: 47
- Job: Job11, Step: 2, Machine: Machine2, Start Time: 334, End Time: 355, Duration: 21
- Job: Job12, Step: 2, Machine: Machine0, Start Time: 108, End Time: 195, Duration: 87
- Job: Job13, Step: 2, Machine: Machine1, Start Time: 146, End Time: 183, Duration: 37
- Job: Job14, Step: 2, Machine: Machine6, Start Time: 393, End Time: 427, Duration: 34
- Job: Job15, Step: 2, Machine: Machine4, Start Time: 81, End Time: 172, Duration: 91
- Job: Job16, Step: 2, Machine: Machine4, Start Time: 172, End Time: 219, Duration: 47
- Job: Job17, Step: 2, Machine: Machine1, Start Time: 183, End Time: 213, Duration: 30
- Job: Job18, Step: 2, Machine: Machine4, Start Time: 219, End Time: 318, Duration: 99
- Job: Job19, Step: 2, Machine: Machine6, Start Time: 427, End Time: 487, Duration: 60
- Job: Job20, Step: 2, Machine: Machine0, Start Time: 195, End Time: 284, Duration: 89
- Job: Job1, Step: 3, Machine: Machine2, Start Time: 355, End Time: 377, Duration: 22
- Job: Job2, Step: 3, Machine: Machine0, Start Time: 284, End Time: 370, Duration: 86
- Job: Job3, Step: 3, Machine: Machine3, Start Time: 243, End Time: 275, Duration: 32
- Job: Job4, Step: 3, Machine: Machine5, Start Time: 129, End Time: 192, Duration: 63
- Job: Job5, Step: 3, Machine: Machine1, Start Time: 213, End Time: 234, Duration: 21
- Job: Job6, Step: 3, Machine: Machine1, Start Time: 234, End Time: 247, Duration: 13
- Job: Job7, Step: 3, Machine: Machine3, Start Time: 275, End Time: 329, Duration: 54
- Job: Job8, Step: 3, Machine: Machine6, Start Time: 487, End Time: 494, Duration: 7
- Job: Job9, Step: 3, Machine: Machine0, Start Time: 370, End Time: 442, Duration: 72
- Job: Job10, Step: 3, Machine: Machine4, Start Time: 318, End Time: 363, Duration: 45
- Job: Job11, Step: 3, Machine: Machine3, Start Time: 329, End Time: 416, Duration: 87
- Job: Job12, Step: 3, Machine: Machine4, Start Time: 363, End Time: 397, Duration: 34
- Job: Job13, Step: 3, Machine: Machine2, Start Time: 377, End Time: 426, Duration: 49
- Job: Job14, Step: 3, Machine: Machine1, Start Time: 247, End Time: 300, Duration: 53
- Job: Job15, Step: 3, Machine: Machine1, Start Time: 300, End Time: 391, Duration: 91
- Job: Job16, Step: 3, Machine: Machine1, Start Time: 391, End Time: 447, Duration: 56
- Job: Job17, Step: 3, Machine: Machine3, Start Time: 416, End Time: 513, Duration: 97
- Job: Job18, Step: 3, Machine: Machine3, Start Time: 513, End Time: 530, Duration: 17
- Job: Job19, Step: 3, Machine: Machine3, Start Time: 530, End Time: 561, Duration: 31
- Job: Job20, Step: 3, Machine: Machine2, Start Time: 426, End Time: 428, Duration: 2
- Job: Job1, Step: 4, Machine: Machine4, Start Time: 397, End Time: 421, Duration: 24
- Job: Job2, Step: 4, Machine: Machine3, Start Time: 561, End Time: 574, Duration: 13
- Job: Job3, Step: 4, Machine: Machine4, Start Time: 421, End Time: 496, Duration: 75
- Job: Job4, Step: 4, Machine: Machine0, Start Time: 442, End Time: 466, Duration: 24
- Job: Job5, Step: 4, Machine: Machine5, Start Time: 192, End Time: 276, Duration: 84
- Job: Job6, Step: 4, Machine: Machine3, Start Time: 574, End Time: 652, Duration: 78
- Job: Job7, Step: 4, Machine: Machine1, Start Time: 447, End Time: 484, Duration: 37
- Job: Job8, Step: 4, Machine: Machine2, Start Time: 428, End Time: 500, Duration: 72
- Job: Job9, Step: 4, Machine: Machine3, Start Time: 652, End Time: 711, Duration: 59
- Job: Job10, Step: 4, Machine: Machine1, Start Time: 484, End Time: 583, Duration: 99
- Job: Job11, Step: 4, Machine: Machine6, Start Time: 494, End Time: 535, Duration: 41
- Job: Job12, Step: 4, Machine: Machine1, Start Time: 583, End Time: 645, Duration: 62
- Job: Job13, Step: 4, Machine: Machine0, Start Time: 466, End Time: 468, Duration: 2
- Job: Job14, Step: 4, Machine: Machine3, Start Time: 711, End Time: 718, Duration: 7
- Job: Job15, Step: 4, Machine: Machine2, Start Time: 500, End Time: 558, Duration: 58
- Job: Job16, Step: 4, Machine: Machine6, Start Time: 535, End Time: 574, Duration: 39
- Job: Job17, Step: 4, Machine: Machine6, Start Time: 574, End Time: 591, Duration: 17
- Job: Job18, Step: 4, Machine: Machine0, Start Time: 468, End Time: 564, Duration: 96
- Job: Job19, Step: 4, Machine: Machine5, Start Time: 276, End Time: 352, Duration: 76
- Job: Job20, Step: 4, Machine: Machine1, Start Time: 645, End Time: 691, Duration: 46
- Job: Job1, Step: 5, Machine: Machine5, Start Time: 352, End Time: 405, Duration: 53
- Job: Job2, Step: 5, Machine: Machine6, Start Time: 591, End Time: 645, Duration: 54
- Job: Job3, Step: 5, Machine: Machine5, Start Time: 405, End Time: 414, Duration: 9
- Job: Job4, Step: 5, Machine: Machine6, Start Time: 645, End Time: 716, Duration: 71
- Job: Job5, Step: 5, Machine: Machine2, Start Time: 558, End Time: 581, Duration: 23
- Job: Job6, Step: 5, Machine: Machine0, Start Time: 564, End Time: 642, Duration: 78
- Job: Job7, Step: 5, Machine: Machine5, Start Time: 414, End Time: 440, Duration: 26
- Job: Job8, Step: 5, Machine: Machine0, Start Time: 642, End Time: 704, Duration: 62
- Job: Job9, Step: 5, Machine: Machine4, Start Time: 496, End Time: 588, Duration: 92
- Job: Job10, Step: 5, Machine: Machine0, Start Time: 704, End Time: 743, Duration: 39
- Job: Job11, Step: 5, Machine: Machine5, Start Time: 440, End Time: 481, Duration: 41
- Job: Job12, Step: 5, Machine: Machine3, Start Time: 718, End Time: 774, Duration: 56
- Job: Job13, Step: 5, Machine: Machine6, Start Time: 716, End Time: 746, Duration: 30
- Job: Job14, Step: 5, Machine: Machine5, Start Time: 481, End Time: 500, Duration: 19
- Job: Job15, Step: 5, Machine: Machine0, Start Time: 743, End Time: 820, Duration: 77
- Job: Job16, Step: 5, Machine: Machine2, Start Time: 581, End Time: 588, Duration: 7
- Job: Job17, Step: 5, Machine: Machine0, Start Time: 820, End Time: 827, Duration: 7
- Job: Job18, Step: 5, Machine: Machine1, Start Time: 691, End Time: 741, Duration: 50
- Job: Job19, Step: 5, Machine: Machine1, Start Time: 741, End Time: 764, Duration: 23
- Job: Job20, Step: 5, Machine: Machine6, Start Time: 746, End Time: 832, Duration: 86
- Job: Job1, Step: 6, Machine: Machine3, Start Time: 774, End Time: 783, Duration: 9
- Job: Job2, Step: 6, Machine: Machine4, Start Time: 588, End Time: 629, Duration: 41
- Job: Job3, Step: 6, Machine: Machine0, Start Time: 827, End Time: 884, Duration: 57
- Job: Job4, Step: 6, Machine: Machine1, Start Time: 764, End Time: 861, Duration: 97
- Job: Job5, Step: 6, Machine: Machine6, Start Time: 832, End Time: 911, Duration: 79
- Job: Job6, Step: 6, Machine: Machine5, Start Time: 500, End Time: 510, Duration: 10
- Job: Job7, Step: 6, Machine: Machine4, Start Time: 629, End Time: 703, Duration: 74
- Job: Job8, Step: 6, Machine: Machine3, Start Time: 783, End Time: 813, Duration: 30
- Job: Job9, Step: 6, Machine: Machine5, Start Time: 510, End Time: 563, Duration: 53
- Job: Job10, Step: 6, Machine: Machine5, Start Time: 563, End Time: 595, Duration: 32
- Job: Job11, Step: 6, Machine: Machine4, Start Time: 703, End Time: 734, Duration: 31
- Job: Job12, Step: 6, Machine: Machine5, Start Time: 595, End Time: 661, Duration: 66
- Job: Job13, Step: 6, Machine: Machine5, Start Time: 661, End Time: 724, Duration: 63
- Job: Job14, Step: 6, Machine: Machine4, Start Time: 734, End Time: 760, Duration: 26
- Job: Job15, Step: 6, Machine: Machine3, Start Time: 813, End Time: 864, Duration: 51
- Job: Job16, Step: 6, Machine: Machine0, Start Time: 884, End Time: 927, Duration: 43
- Job: Job17, Step: 6, Machine: Machine2, Start Time: 588, End Time: 643, Duration: 55
- Job: Job18, Step: 6, Machine: Machine5, Start Time: 724, End Time: 791, Duration: 67
- Job: Job19, Step: 6, Machine: Machine2, Start Time: 643, End Time: 726, Duration: 83
- Job: Job20, Step: 6, Machine: Machine5, Start Time: 791, End Time: 865, Duration: 74
- Job: Job1, Step: 7, Machine: Machine0, Start Time: 927, End Time: 984, Duration: 57
- Job: Job2, Step: 7, Machine: Machine5, Start Time: 865, End Time: 920, Duration: 55
- Job: Job3, Step: 7, Machine: Machine2, Start Time: 726, End Time: 765, Duration: 39
- Job: Job4, Step: 7, Machine: Machine4, Start Time: 760, End Time: 834, Duration: 74
- Job: Job5, Step: 7, Machine: Machine4, Start Time: 834, End Time: 924, Duration: 90
- Job: Job6, Step: 7, Machine: Machine6, Start Time: 911, End Time: 959, Duration: 48
- Job: Job7, Step: 7, Machine: Machine0, Start Time: 984, End Time: 1071, Duration: 87
- Job: Job8, Step: 7, Machine: Machine1, Start Time: 861, End Time: 956, Duration: 95
- Job: Job9, Step: 7, Machine: Machine2, Start Time: 765, End Time: 854, Duration: 89
- Job: Job10, Step: 7, Machine: Machine3, Start Time: 864, End Time: 951, Duration: 87
- Job: Job11, Step: 7, Machine: Machine1, Start Time: 956, End Time: 1052, Duration: 96
- Job: Job12, Step: 7, Machine: Machine2, Start Time: 854, End Time: 949, Duration: 95
- Job: Job13, Step: 7, Machine: Machine4, Start Time: 924, End Time: 928, Duration: 4
- Job: Job14, Step: 7, Machine: Machine2, Start Time: 949, End Time: 1012, Duration: 63
- Job: Job15, Step: 7, Machine: Machine5, Start Time: 920, End Time: 934, Duration: 14
- Job: Job16, Step: 7, Machine: Machine3, Start Time: 951, End Time: 990, Duration: 39
- Job: Job17, Step: 7, Machine: Machine5, Start Time: 934, End Time: 942, Duration: 8
- Job: Job18, Step: 7, Machine: Machine6, Start Time: 959, End Time: 1050, Duration: 91
- Job: Job19, Step: 7, Machine: Machine4, Start Time: 928, End Time: 958, Duration: 30
- Job: Job20, Step: 7, Machine: Machine4, Start Time: 958, End Time: 959, Duration: 1
- Job: Job1, Step: 8, Machine: Machine10, Start Time: 0, End Time: 63, Duration: 63
- Job: Job2, Step: 8, Machine: Machine7, Start Time: 0, End Time: 98, Duration: 98
- Job: Job3, Step: 8, Machine: Machine12, Start Time: 0, End Time: 54, Duration: 54
- Job: Job4, Step: 8, Machine: Machine14, Start Time: 0, End Time: 19, Duration: 19
- Job: Job5, Step: 8, Machine: Machine11, Start Time: 0, End Time: 8, Duration: 8
- Job: Job6, Step: 8, Machine: Machine9, Start Time: 0, End Time: 37, Duration: 37
- Job: Job7, Step: 8, Machine: Machine8, Start Time: 0, End Time: 13, Duration: 13
- Job: Job8, Step: 8, Machine: Machine10, Start Time: 63, End Time: 81, Duration: 18
- Job: Job9, Step: 8, Machine: Machine14, Start Time: 19, End Time: 71, Duration: 52
- Job: Job10, Step: 8, Machine: Machine10, Start Time: 81, End Time: 137, Duration: 56
- Job: Job11, Step: 8, Machine: Machine8, Start Time: 13, End Time: 30, Duration: 17
- Job: Job12, Step: 8, Machine: Machine9, Start Time: 37, End Time: 93, Duration: 56
- Job: Job13, Step: 8, Machine: Machine14, Start Time: 71, End Time: 118, Duration: 47
- Job: Job14, Step: 8, Machine: Machine12, Start Time: 54, End Time: 76, Duration: 22
- Job: Job15, Step: 8, Machine: Machine13, Start Time: 0, End Time: 1, Duration: 1
- Job: Job16, Step: 8, Machine: Machine13, Start Time: 1, End Time: 76, Duration: 75
- Job: Job17, Step: 8, Machine: Machine7, Start Time: 98, End Time: 168, Duration: 70
- Job: Job18, Step: 8, Machine: Machine10, Start Time: 137, End Time: 228, Duration: 91
- Job: Job19, Step: 8, Machine: Machine8, Start Time: 30, End Time: 103, Duration: 73
- Job: Job20, Step: 8, Machine: Machine7, Start Time: 168, End Time: 202, Duration: 34
- Job: Job1, Step: 9, Machine: Machine8, Start Time: 103, End Time: 195, Duration: 92
- Job: Job2, Step: 9, Machine: Machine13, Start Time: 76, End Time: 114, Duration: 38
- Job: Job3, Step: 9, Machine: Machine14, Start Time: 118, End Time: 146, Duration: 28
- Job: Job4, Step: 9, Machine: Machine12, Start Time: 76, End Time: 121, Duration: 45
- Job: Job5, Step: 9, Machine: Machine14, Start Time: 146, End Time: 205, Duration: 59
- Job: Job6, Step: 9, Machine: Machine11, Start Time: 8, End Time: 29, Duration: 21
- Job: Job7, Step: 9, Machine: Machine12, Start Time: 121, End Time: 209, Duration: 88
- Job: Job8, Step: 9, Machine: Machine9, Start Time: 93, End Time: 158, Duration: 65
- Job: Job9, Step: 9, Machine: Machine7, Start Time: 202, End Time: 250, Duration: 48
- Job: Job10, Step: 9, Machine: Machine8, Start Time: 195, End Time: 293, Duration: 98
- Job: Job11, Step: 9, Machine: Machine11, Start Time: 29, End Time: 124, Duration: 95
- Job: Job12, Step: 9, Machine: Machine14, Start Time: 205, End Time: 247, Duration: 42
- Job: Job13, Step: 9, Machine: Machine8, Start Time: 293, End Time: 377, Duration: 84
- Job: Job14, Step: 9, Machine: Machine10, Start Time: 228, End Time: 326, Duration: 98
- Job: Job15, Step: 9, Machine: Machine9, Start Time: 158, End Time: 175, Duration: 17
- Job: Job16, Step: 9, Machine: Machine10, Start Time: 326, End Time: 369, Duration: 43
- Job: Job17, Step: 9, Machine: Machine10, Start Time: 369, End Time: 456, Duration: 87
- Job: Job18, Step: 9, Machine: Machine13, Start Time: 114, End Time: 128, Duration: 14
- Job: Job19, Step: 9, Machine: Machine14, Start Time: 247, End Time: 323, Duration: 76
- Job: Job20, Step: 9, Machine: Machine9, Start Time: 175, End Time: 205, Duration: 30
- Job: Job1, Step: 10, Machine: Machine12, Start Time: 209, End Time: 252, Duration: 43
- Job: Job2, Step: 10, Machine: Machine14, Start Time: 323, End Time: 403, Duration: 80
- Job: Job3, Step: 10, Machine: Machine10, Start Time: 456, End Time: 464, Duration: 8
- Job: Job4, Step: 10, Machine: Machine8, Start Time: 377, End Time: 401, Duration: 24
- Job: Job5, Step: 10, Machine: Machine10, Start Time: 464, End Time: 563, Duration: 99
- Job: Job6, Step: 10, Machine: Machine7, Start Time: 250, End Time: 338, Duration: 88
- Job: Job7, Step: 10, Machine: Machine10, Start Time: 563, End Time: 657, Duration: 94
- Job: Job8, Step: 10, Machine: Machine7, Start Time: 338, End Time: 407, Duration: 69
- Job: Job9, Step: 10, Machine: Machine8, Start Time: 401, End Time: 409, Duration: 8
- Job: Job10, Step: 10, Machine: Machine11, Start Time: 124, End Time: 137, Duration: 13
- Job: Job11, Step: 10, Machine: Machine13, Start Time: 128, End Time: 157, Duration: 29
- Job: Job12, Step: 10, Machine: Machine8, Start Time: 409, End Time: 495, Duration: 86
- Job: Job13, Step: 10, Machine: Machine10, Start Time: 657, End Time: 662, Duration: 5
- Job: Job14, Step: 10, Machine: Machine13, Start Time: 157, End Time: 234, Duration: 77
- Job: Job15, Step: 10, Machine: Machine7, Start Time: 407, End Time: 462, Duration: 55
- Job: Job16, Step: 10, Machine: Machine12, Start Time: 252, End Time: 284, Duration: 32
- Job: Job17, Step: 10, Machine: Machine8, Start Time: 495, End Time: 524, Duration: 29
- Job: Job18, Step: 10, Machine: Machine12, Start Time: 284, End Time: 298, Duration: 14
- Job: Job19, Step: 10, Machine: Machine11, Start Time: 137, End Time: 154, Duration: 17
- Job: Job20, Step: 10, Machine: Machine12, Start Time: 298, End Time: 317, Duration: 19
- Job: Job1, Step: 11, Machine: Machine7, Start Time: 462, End Time: 503, Duration: 41
- Job: Job2, Step: 11, Machine: Machine9, Start Time: 205, End Time: 206, Duration: 1
- Job: Job3, Step: 11, Machine: Machine11, Start Time: 154, End Time: 184, Duration: 30
- Job: Job4, Step: 11, Machine: Machine11, Start Time: 184, End Time: 255, Duration: 71
- Job: Job5, Step: 11, Machine: Machine9, Start Time: 206, End Time: 247, Duration: 41
- Job: Job6, Step: 11, Machine: Machine12, Start Time: 317, End Time: 392, Duration: 75
- Job: Job7, Step: 11, Machine: Machine14, Start Time: 403, End Time: 476, Duration: 73
- Job: Job8, Step: 11, Machine: Machine13, Start Time: 234, End Time: 323, Duration: 89
- Job: Job9, Step: 11, Machine: Machine13, Start Time: 323, End Time: 392, Duration: 69
- Job: Job10, Step: 11, Machine: Machine7, Start Time: 503, End Time: 599, Duration: 96
- Job: Job11, Step: 11, Machine: Machine14, Start Time: 476, End Time: 479, Duration: 3
- Job: Job12, Step: 11, Machine: Machine7, Start Time: 599, End Time: 667, Duration: 68
- Job: Job13, Step: 11, Machine: Machine13, Start Time: 392, End Time: 405, Duration: 13
- Job: Job14, Step: 11, Machine: Machine14, Start Time: 479, End Time: 490, Duration: 11
- Job: Job15, Step: 11, Machine: Machine12, Start Time: 392, End Time: 432, Duration: 40
- Job: Job16, Step: 11, Machine: Machine9, Start Time: 247, End Time: 253, Duration: 6
- Job: Job17, Step: 11, Machine: Machine12, Start Time: 432, End Time: 452, Duration: 20
- Job: Job18, Step: 11, Machine: Machine7, Start Time: 667, End Time: 686, Duration: 19
- Job: Job19, Step: 11, Machine: Machine10, Start Time: 662, End Time: 715, Duration: 53
- Job: Job20, Step: 11, Machine: Machine13, Start Time: 405, End Time: 453, Duration: 48
- Job: Job1, Step: 12, Machine: Machine13, Start Time: 453, End Time: 479, Duration: 26
- Job: Job2, Step: 12, Machine: Machine11, Start Time: 255, End Time: 355, Duration: 100
- Job: Job3, Step: 12, Machine: Machine13, Start Time: 479, End Time: 536, Duration: 57
- Job: Job4, Step: 12, Machine: Machine13, Start Time: 536, End Time: 589, Duration: 53
- Job: Job5, Step: 12, Machine: Machine12, Start Time: 452, End Time: 520, Duration: 68
- Job: Job6, Step: 12, Machine: Machine14, Start Time: 490, End Time: 501, Duration: 11
- Job: Job7, Step: 12, Machine: Machine7, Start Time: 686, End Time: 741, Duration: 55
- Job: Job8, Step: 12, Machine: Machine8, Start Time: 524, End Time: 613, Duration: 89
- Job: Job9, Step: 12, Machine: Machine10, Start Time: 715, End Time: 764, Duration: 49
- Job: Job10, Step: 12, Machine: Machine12, Start Time: 520, End Time: 591, Duration: 71
- Job: Job11, Step: 12, Machine: Machine10, Start Time: 764, End Time: 835, Duration: 71
- Job: Job12, Step: 12, Machine: Machine12, Start Time: 591, End Time: 673, Duration: 82
- Job: Job13, Step: 12, Machine: Machine9, Start Time: 253, End Time: 292, Duration: 39
- Job: Job14, Step: 12, Machine: Machine7, Start Time: 741, End Time: 828, Duration: 87
- Job: Job15, Step: 12, Machine: Machine8, Start Time: 613, End Time: 708, Duration: 95
- Job: Job16, Step: 12, Machine: Machine11, Start Time: 355, End Time: 448, Duration: 93
- Job: Job17, Step: 12, Machine: Machine13, Start Time: 589, End Time: 618, Duration: 29
- Job: Job18, Step: 12, Machine: Machine8, Start Time: 708, End Time: 744, Duration: 36
- Job: Job19, Step: 12, Machine: Machine13, Start Time: 618, End Time: 627, Duration: 9
- Job: Job20, Step: 12, Machine: Machine11, Start Time: 448, End Time: 523, Duration: 75
- Job: Job1, Step: 13, Machine: Machine14, Start Time: 501, End Time: 521, Duration: 20
- Job: Job2, Step: 13, Machine: Machine12, Start Time: 673, End Time: 763, Duration: 90
- Job: Job3, Step: 13, Machine: Machine9, Start Time: 292, End Time: 367, Duration: 75
- Job: Job4, Step: 13, Machine: Machine10, Start Time: 835, End Time: 896, Duration: 61
- Job: Job5, Step: 13, Machine: Machine8, Start Time: 744, End Time:

📅 Structured Schedule:
------------------------------
Job: Job1, Step: 1, Machine: Machine1, Start: 0, End: 16, Duration: 16
Job: Job2, Step: 1, Machine: Machine2, Start: 0, End: 89, Duration: 89
Job: Job3, Step: 1, Machine: Machine1, Start: 16, End: 42, Duration: 26
Job: Job4, Step: 1, Machine: Machine3, Start: 0, End: 37, Duration: 37
Job: Job5, Step: 1, Machine: Machine3, Start: 37, End: 94, Duration: 57
Job: Job6, Step: 1, Machine: Machine4, Start: 0, End: 10, Duration: 10
Job: Job7, Step: 1, Machine: Machine6, Start: 0, End: 100, Duration: 100
Job: Job8, Step: 1, Machine: Machine4, Start: 10, End: 57, Duration: 47
Job: Job9, Step: 1, Machine: Machine6, Start: 100, End: 101, Duration: 1
Job: Job10, Step: 1, Machine: Machine6, Start: 101, End: 186, Duration: 85
Job: Job11, Step: 1, Machine: Machine0, Start: 0, End: 17, Duration: 17
Job: Job12, Step: 1, Machine: Machine6, Start: 186, End: 195, Duration: 9
Job: Job13, Step: 1, Machine: Machine3, Start: 94, End: 180, Duration: 86
Job: Job14, Step: 1, Machine: Machine0, Start: 17, End: 46, Duration: 29
Job: Job15, Step: 1, Machine: Machine6, Start: 195, End: 239, Duration: 44
Job: Job16, Step: 1, Machine: Machine5, Start: 0, End: 59, Duration: 59
Job: Job17, Step: 1, Machine: Machine4, Start: 57, End: 81, Duration: 24
Job: Job18, Step: 1, Machine: Machine2, Start: 89, End: 118, Duration: 29
Job: Job19, Step: 1, Machine: Machine0, Start: 46, End: 53, Duration: 7
Job: Job20, Step: 1, Machine: Machine3, Start: 180, End: 243, Duration: 63
Job: Job1, Step: 2, Machine: Machine6, Start: 239, End: 297, Duration: 58
Job: Job2, Step: 2, Machine: Machine1, Start: 42, End: 136, Duration: 94
Job: Job3, Step: 2, Machine: Machine6, Start: 297, End: 393, Duration: 96
Job: Job4, Step: 2, Machine: Machine2, Start: 118, End: 154, Duration: 36
Job: Job5, Step: 2, Machine: Machine0, Start: 53, End: 108, Duration: 55
Job: Job6, Step: 2, Machine: Machine2, Start: 154, End: 235, Duration: 81
Job: Job7, Step: 2, Machine: Machine2, Start: 235, End: 287, Duration: 52
Job: Job8, Step: 2, Machine: Machine5, Start: 59, End: 129, Duration: 70
Job: Job9, Step: 2, Machine: Machine1, Start: 136, End: 146, Duration: 10
Job: Job10, Step: 2, Machine: Machine2, Start: 287, End: 334, Duration: 47
Job: Job11, Step: 2, Machine: Machine2, Start: 334, End: 355, Duration: 21
Job: Job12, Step: 2, Machine: Machine0, Start: 108, End: 195, Duration: 87
Job: Job13, Step: 2, Machine: Machine1, Start: 146, End: 183, Duration: 37
Job: Job14, Step: 2, Machine: Machine6, Start: 393, End: 427, Duration: 34
Job: Job15, Step: 2, Machine: Machine4, Start: 81, End: 172, Duration: 91
Job: Job16, Step: 2, Machine: Machine4, Start: 172, End: 219, Duration: 47
Job: Job17, Step: 2, Machine: Machine1, Start: 183, End: 213, Duration: 30
Job: Job18, Step: 2, Machine: Machine4, Start: 219, End: 318, Duration: 99
Job: Job19, Step: 2, Machine: Machine6, Start: 427, End: 487, Duration: 60
Job: Job20, Step: 2, Machine: Machine0, Start: 195, End: 284, Duration: 89
Job: Job1, Step: 3, Machine: Machine2, Start: 355, End: 377, Duration: 22
Job: Job2, Step: 3, Machine: Machine0, Start: 284, End: 370, Duration: 86
Job: Job3, Step: 3, Machine: Machine3, Start: 243, End: 275, Duration: 32
Job: Job4, Step: 3, Machine: Machine5, Start: 129, End: 192, Duration: 63
Job: Job5, Step: 3, Machine: Machine1, Start: 213, End: 234, Duration: 21
Job: Job6, Step: 3, Machine: Machine1, Start: 234, End: 247, Duration: 13
Job: Job7, Step: 3, Machine: Machine3, Start: 275, End: 329, Duration: 54
Job: Job8, Step: 3, Machine: Machine6, Start: 487, End: 494, Duration: 7
Job: Job9, Step: 3, Machine: Machine0, Start: 370, End: 442, Duration: 72
Job: Job10, Step: 3, Machine: Machine4, Start: 318, End: 363, Duration: 45
Job: Job11, Step: 3, Machine: Machine3, Start: 329, End: 416, Duration: 87
Job: Job12, Step: 3, Machine: Machine4, Start: 363, End: 397, Duration: 34
Job: Job13, Step: 3, Machine: Machine2, Start: 377, End: 426, Duration: 49
Job: Job14, Step: 3, Machine: Machine1, Start: 247, End: 300, Duration: 53
Job: Job15, Step: 3, Machine: Machine1, Start: 300, End: 391, Duration: 91
