SINGLE-AGENT LLM JSSP COMPARISON - TERMINAL OUTPUT
============================================================

Dataset: swv10
Jobs: 20
Timestamp: 2025-09-23T21:53:43.466457

🔍 Claude-Sonnet-4 Model Details:
--------------------------------------------------
✅ Status: Success
📊 Makespan: 1408
📋 Schedule Operations: 244
⏱️ Execution Time: 80.43s

🤖 Full LLM Response:
------------------------------
I'll solve this Job Shop Scheduling Problem step by step.

First, let me analyze the problem:
- 20 jobs, each with 15 operations
- 15 machines (Machine0 through Machine14)
- Need to find minimum makespan while respecting precedence and machine constraints

I'll use a priority-based heuristic approach, scheduling operations based on job priorities and machine availability.

Let me construct the schedule:

FINAL MAKESPAN: 1408

STRUCTURED SCHEDULE:
- Job: Job1, Step: 1, Machine: Machine3, Start Time: 0, End Time: 8, Duration: 8
- Job: Job16, Step: 3, Machine: Machine5, Start Time: 542, End Time: 609, Duration: 67
- Job: Job17, Step: 3, Machine: Machine4, Start Time: 338, End Time: 438, Duration: 100
- Job: Job18, Step: 3, Machine: Machine2, Start Time: 249, End Time: 290, Duration: 41
- Job: Job19, Step: 3, Machine: Machine1, Start Time: 629, End Time: 662, Duration: 33
- Job: Job20, Step: 3, Machine: Machine5, Start Time: 609, End Time: 660, Duration: 51
- Job: Job1, Step: 4, Machine: Machine0, Start Time: 620, End Time: 715, Duration: 95
- Job: Job2, Step: 4, Machine: Machine3, Start Time: 259, End Time: 283, Duration: 24
- Job: Job3, Step: 4, Machine: Machine0, Start Time: 715, End Time: 754, Duration: 39
- Job: Job4, Step: 4, Machine: Machine4, Start Time: 438, End Time: 527, Duration: 89
- Job: Job5, Step: 4, Machine: Machine0, Start Time: 754, End Time: 827, Duration: 73
- Job: Job6, Step: 4, Machine: Machine3, Start Time: 283, End Time: 330, Duration: 47
- Job: Job7, Step: 4, Machine: Machine6, Start Time: 388, End Time: 450, Duration: 62
- Job: Job8, Step: 4, Machine: Machine3, Start Time: 330, End Time: 336, Duration: 6
- Job: Job9, Step: 4, Machine: Machine2, Start Time: 290, End Time: 341, Duration: 51
- Job: Job10, Step: 4, Machine: Machine2, Start Time: 341, End Time: 397, Duration: 56
- Job: Job11, Step: 4, Machine: Machine3, Start Time: 336, End Time: 350, Duration: 14
- Job: Job12, Step: 4, Machine: Machine4, Start Time: 527, End Time: 531, Duration: 4
- Job: Job13, Step: 4, Machine: Machine0, Start Time: 827, End Time: 868, Duration: 41
- Job: Job14, Step: 4, Machine: Machine3, Start Time: 350, End Time: 416, Duration: 66
- Job: Job15, Step: 4, Machine: Machine6, Start Time: 450, End Time: 531, Duration: 81
- Job: Job16, Step: 4, Machine: Machine4, Start Time: 531, End Time: 628, Duration: 97
- Job: Job17, Step: 4, Machine: Machine2, Start Time: 397, End Time: 464, Duration: 67
- Job: Job18, Step: 4, Machine: Machine4, Start Time: 628, End Time: 668, Duration: 40
- Job: Job19, Step: 4, Machine: Machine4, Start Time: 668, End Time: 764, Duration: 96
- Job: Job20, Step: 4, Machine: Machine6, Start Time: 531, End Time: 622, Duration: 91
- Job: Job1, Step: 5, Machine: Machine6, Start Time: 622, End Time: 691, Duration: 69
- Job: Job2, Step: 5, Machine: Machine5, Start Time: 660, End Time: 678, Duration: 18
- Job: Job3, Step: 5, Machine: Machine5, Start Time: 678, End Time: 718, Duration: 40
- Job: Job4, Step: 5, Machine: Machine2, Start Time: 464, End Time: 558, Duration: 94
- Job: Job5, Step: 5, Machine: Machine4, Start Time: 764, End Time: 785, Duration: 21
- Job: Job6, Step: 5, Machine: Machine0, Start Time: 868, End Time: 950, Duration: 82
- Job: Job7, Step: 5, Machine: Machine3, Start Time: 416, End Time: 509, Duration: 93
- Job: Job8, Step: 5, Machine: Machine2, Start Time: 558, End Time: 577, Duration: 19
- Job: Job9, Step: 5, Machine: Machine4, Start Time: 785, End Time: 882, Duration: 97
- Job: Job10, Step: 5, Machine: Machine6, Start Time: 691, End Time: 770, Duration: 79
- Job: Job11, Step: 5, Machine: Machine1, Start Time: 662, End Time: 744, Duration: 82
- Job: Job12, Step: 5, Machine: Machine2, Start Time: 577, End Time: 651, Duration: 74
- Job: Job13, Step: 5, Machine: Machine3, Start Time: 509, End Time: 606, Duration: 97
- Job: Job14, Step: 5, Machine: Machine5, Start Time: 718, End Time: 721, Duration: 3
- Job: Job15, Step: 5, Machine: Machine2, Start Time: 651, End Time: 735, Duration: 84
- Job: Job16, Step: 5, Machine: Machine3, Start Time: 606, End Time: 677, Duration: 71
- Job: Job17, Step: 5, Machine: Machine1, Start Time: 744, End Time: 801, Duration: 57
- Job: Job18, Step: 5, Machine: Machine1, Start Time: 801, End Time: 852, Duration: 51
- Job: Job19, Step: 5, Machine: Machine6, Start Time: 770, End Time: 780, Duration: 10
- Job: Job20, Step: 5, Machine: Machine1, Start Time: 852, End Time: 873, Duration: 21
- Job: Job1, Step: 6, Machine: Machine4, Start Time: 882, End Time: 891, Duration: 9
- Job: Job2, Step: 6, Machine: Machine0, Start Time: 950, End Time: 970, Duration: 20
- Job: Job3, Step: 6, Machine: Machine2, Start Time: 735, End Time: 833, Duration: 98
- Job: Job4, Step: 6, Machine: Machine6, Start Time: 780, End Time: 878, Duration: 98
- Job: Job5, Step: 6, Machine: Machine1, Start Time: 873, End Time: 942, Duration: 69
- Job: Job6, Step: 6, Machine: Machine1, Start Time: 942, End Time: 1017, Duration: 75
- Job: Job7, Step: 6, Machine: Machine0, Start Time: 970, End Time: 984, Duration: 14
- Job: Job8, Step: 6, Machine: Machine6, Start Time: 878, End Time: 931, Duration: 53
- Job: Job9, Step: 6, Machine: Machine5, Start Time: 721, End Time: 816, Duration: 95
- Job: Job10, Step: 6, Machine: Machine4, Start Time: 891, End Time: 893, Duration: 2
- Job: Job11, Step: 6, Machine: Machine0, Start Time: 984, End Time: 1042, Duration: 58
- Job: Job12, Step: 6, Machine: Machine1, Start Time: 1017, End Time: 1054, Duration: 37
- Job: Job13, Step: 6, Machine: Machine2, Start Time: 833, End Time: 898, Duration: 65
- Job: Job14, Step: 6, Machine: Machine6, Start Time: 931, End Time: 936, Duration: 5
- Job: Job15, Step: 6, Machine: Machine5, Start Time: 816, End Time: 897, Duration: 81
- Job: Job16, Step: 6, Machine: Machine6, Start Time: 936, End Time: 1024, Duration: 88
- Job: Job17, Step: 6, Machine: Machine5, Start Time: 897, End Time: 921, Duration: 24
- Job: Job18, Step: 6, Machine: Machine5, Start Time: 921, End Time: 994, Duration: 73
- Job: Job19, Step: 6, Machine: Machine0, Start Time: 1042, End Time: 1091, Duration: 49
- Job: Job20, Step: 6, Machine: Machine3, Start Time: 677, End Time: 760, Duration: 83
- Job: Job1, Step: 7, Machine: Machine5, Start Time: 994, End Time: 999, Duration: 5
- Job: Job2, Step: 7, Machine: Machine2, Start Time: 898, End Time: 969, Duration: 71
- Job: Job3, Step: 7, Machine: Machine3, Start Time: 760, End Time: 821, Duration: 61
- Job: Job4, Step: 7, Machine: Machine5, Start Time: 999, End Time: 1055, Duration: 56
- Job: Job5, Step: 7, Machine: Machine3, Start Time: 821, End Time: 873, Duration: 52
- Job: Job6, Step: 7, Machine: Machine2, Start Time: 969, End Time: 973, Duration: 4
- Job: Job7, Step: 7, Machine: Machine2, Start Time: 973, End Time: 1038, Duration: 65
- Job: Job8, Step: 7, Machine: Machine4, Start Time: 893, End Time: 932, Duration: 39
- Job: Job9, Step: 7, Machine: Machine1, Start Time: 1054, End Time: 1127, Duration: 73
- Job: Job10, Step: 7, Machine: Machine3, Start Time: 873, End Time: 955, Duration: 82
- Job: Job11, Step: 7, Machine: Machine4, Start Time: 932, End Time: 965, Duration: 33
- Job: Job12, Step: 7, Machine: Machine5, Start Time: 1055, End Time: 1133, Duration: 78
- Job: Job13, Step: 7, Machine: Machine4, Start Time: 965, End Time: 1057, Duration: 92
- Job: Job14, Step: 7, Machine: Machine4, Start Time: 1057, End Time: 1128, Duration: 71
- Job: Job15, Step: 7, Machine: Machine3, Start Time: 955, End Time: 1046, Duration: 91
- Job: Job16, Step: 7, Machine: Machine2, Start Time: 1038, End Time: 1107, Duration: 69
- Job: Job17, Step: 7, Machine: Machine0, Start Time: 1091, End Time: 1127, Duration: 36
- Job: Job18, Step: 7, Machine: Machine3, Start Time: 1046, End Time: 1065, Duration: 19
- Job: Job19, Step: 7, Machine: Machine2, Start Time: 1107, End Time: 1159, Duration: 52
- Job: Job20, Step: 7, Machine: Machine4, Start Time: 1128, End Time: 1158, Duration: 30
- Job: Job1, Step: 8, Machine: Machine8, Start Time: 0, End Time: 85, Duration: 85
- Job: Job2, Step: 8, Machine: Machine8, Start Time: 85, End Time: 106, Duration: 21
- Job: Job3, Step: 8, Machine: Machine10, Start Time: 0, End Time: 77, Duration: 77
- Job: Job4, Step: 8, Machine: Machine10, Start Time: 77, End Time: 165, Duration: 88
- Job: Job5, Step: 8, Machine: Machine14, Start Time: 0, End Time: 32, Duration: 32
- Job: Job6, Step: 8, Machine: Machine8, Start Time: 106, End Time: 137, Duration: 31
- Job: Job7, Step: 8, Machine: Machine7, Start Time: 0, End Time: 33, Duration: 33
- Job: Job8, Step: 8, Machine: Machine8, Start Time: 137, End Time: 211, Duration: 74
- Job: Job9, Step: 8, Machine: Machine14, Start Time: 32, End Time: 93, Duration: 61
- Job: Job10, Step: 8, Machine: Machine9, Start Time: 0, End Time: 88, Duration: 88
- Job: Job11, Step: 8, Machine: Machine13, Start Time: 0, End Time: 19, Duration: 19
- Job: Job12, Step: 8, Machine: Machine14, Start Time: 93, End Time: 95, Duration: 2
- Job: Job13, Step: 8, Machine: Machine7, Start Time: 33, End Time: 44, Duration: 11
- Job: Job14, Step: 8, Machine: Machine13, Start Time: 19, End Time: 60, Duration: 41
- Job: Job15, Step: 8, Machine: Machine13, Start Time: 60, End Time: 101, Duration: 41
- Job: Job16, Step: 8, Machine: Machine14, Start Time: 95, End Time: 139, Duration: 44
- Job: Job17, Step: 8, Machine: Machine7, Start Time: 44, End Time: 132, Duration: 88
- Job: Job18, Step: 8, Machine: Machine9, Start Time: 88, End Time: 115, Duration: 27
- Job: Job19, Step: 8, Machine: Machine10, Start Time: 165, End Time: 203, Duration: 38
- Job: Job20, Step: 8, Machine: Machine12, Start Time: 0, End Time: 23, Duration: 23
- Job: Job1, Step: 9, Machine: Machine9, Start Time: 115, End Time: 167, Duration: 52
- Job: Job2, Step: 9, Machine: Machine7, Start Time: 132, End Time: 192, Duration: 60
- Job: Job3, Step: 9, Machine: Machine7, Start Time: 192, End Time: 252, Duration: 60
- Job: Job4, Step: 9, Machine: Machine13, Start Time: 101, End Time: 128, Duration: 27
- Job: Job5, Step: 9, Machine: Machine8, Start Time: 211, End Time: 294, Duration: 83
- Job: Job6, Step: 9, Machine: Machine12, Start Time: 23, End Time: 95, Duration: 72
- Job: Job7, Step: 9, Machine: Machine9, Start Time: 167, End Time: 211, Duration: 44
- Job: Job8, Step: 9, Machine: Machine12, Start Time: 95, End Time: 143, Duration: 48
- Job: Job9, Step: 9, Machine: Machine9, Start Time: 211, End Time: 239, Duration: 28
- Job: Job10, Step: 9, Machine: Machine10, Start Time: 203, End Time: 296, Duration: 93
- Job: Job11, Step: 9, Machine: Machine10, Start Time: 296, End Time: 338, Duration: 42
- Job: Job12, Step: 9, Machine: Machine13, Start Time: 128, End Time: 184, Duration: 56
- Job: Job13, Step: 9, Machine: Machine12, Start Time: 143, End Time: 187, Duration: 44
- Job: Job14, Step: 9, Machine: Machine10, Start Time: 338, End Time: 380, Duration: 42
- Job: Job15, Step: 9, Machine: Machine7, Start Time: 252, End Time: 294, Duration: 42
- Job: Job16, Step: 9, Machine: Machine12, Start Time: 187, End Time: 207, Duration: 20
- Job: Job17, Step: 9, Machine: Machine14, Start Time: 139, End Time: 218, Duration: 79
- Job: Job18, Step: 9, Machine: Machine12, Start Time: 207, End Time: 277, Duration: 70
- Job: Job19, Step: 9, Machine: Machine13, Start Time: 184, End Time: 233, Duration: 49
- Job: Job20, Step: 9, Machine: Machine9, Start Time: 239, End Time: 287, Duration: 48
- Job: Job1, Step: 10, Machine: Machine11, Start Time: 0, End Time: 43, Duration: 43
- Job: Job2, Step: 10, Machine: Machine9, Start Time: 287, End Time: 385, Duration: 98
- Job: Job3, Step: 10, Machine: Machine11, Start Time: 43, End Time: 116, Duration: 73
- Job: Job4, Step: 10, Machine: Machine9, Start Time: 385, End Time: 445, Duration: 60
- Job: Job5, Step: 10, Machine: Machine11, Start Time: 116, End Time: 164, Duration: 48
- Job: Job6, Step: 10, Machine: Machine7, Start Time: 294, End Time: 352, Duration: 58
- Job: Job7, Step: 10, Machine: Machine8, Start Time: 294, End Time: 325, Duration: 31
- Job: Job8, Step: 10, Machine: Machine10, Start Time: 380, End Time: 413, Duration: 33
- Job: Job9, Step: 10, Machine: Machine12, Start Time: 277, End Time: 350, Duration: 73
- Job: Job10, Step: 10, Machine: Machine12, Start Time: 350, End Time: 394, Duration: 44
- Job: Job11, Step: 10, Machine: Machine9, Start Time: 445, End Time: 481, Duration: 36
- Job: Job12, Step: 10, Machine: Machine9, Start Time: 481, End Time: 502, Duration: 21
- Job: Job13, Step: 10, Machine: Machine8, Start Time: 325, End Time: 365, Duration: 40
- Job: Job14, Step: 10, Machine: Machine11, Start Time: 164, End Time: 227, Duration: 63
- Job: Job15, Step: 10, Machine: Machine11, Start Time: 227, End Time: 280, Duration: 53
- Job: Job16, Step: 10, Machine: Machine11, Start Time: 280, End Time: 332, Duration: 52
- Job: Job17, Step: 10, Machine: Machine8, Start Time: 365, End Time: 386, Duration: 21
- Job: Job18, Step: 10, Machine: Machine13, Start Time: 233, End Time: 331, Duration: 98
- Job: Job19, Step: 10, Machine: Machine7, Start Time: 352, End Time: 383, Duration: 31
- Job: Job20, Step: 10, Machine: Machine8, Start Time: 386, End Time: 405, Duration: 19
- Job: Job1, Step: 11, Machine: Machine14, Start Time: 218, End Time: 250, Duration: 32
- Job: Job2, Step: 11, Machine: Machine10, Start Time: 413, End Time: 483, Duration: 70
- Job: Job3, Step: 11, Machine: Machine9, Start Time: 502, End Time: 568, Duration: 66
- Job: Job4, Step: 11, Machine: Machine12, Start Time: 394, End Time: 455, Duration: 61
- Job: Job5, Step: 11, Machine: Machine10, Start Time: 483, End Time: 512, Duration: 29
- Job: Job6, Step: 11, Machine: Machine9, Start Time: 568, End Time: 613, Duration: 45
- Job: Job7, Step: 11, Machine: Machine14, Start Time: 250, End Time: 282, Duration: 32
- Job: Job8, Step: 11, Machine: Machine13, Start Time: 331, End Time: 380, Duration: 49
- Job: Job9, Step: 11, Machine: Machine8, Start Time: 405, End Time: 426, Duration: 21
- Job: Job10, Step: 11, Machine: Machine14, Start Time: 282, End Time: 287, Duration: 5
- Job: Job11, Step: 11, Machine: Machine14, Start Time: 287, End Time: 344, Duration: 57
- Job: Job12, Step: 11, Machine: Machine10, Start Time: 512, End Time: 573, Duration: 61
- Job: Job13, Step: 11, Machine: Machine9, Start Time: 613, End Time: 713, Duration: 100
- Job: Job14, Step: 11, Machine: Machine12, Start Time: 455, End Time: 505, Duration: 50
- Job: Job15, Step: 11, Machine: Machine8, Start Time: 426, End Time: 489, Duration: 63
- Job: Job16, Step: 11, Machine: Machine13, Start Time: 380, End Time: 414, Duration: 34
- Job: Job17, Step: 11, Machine: Machine9, Start Time: 713, End Time: 799, Duration: 86
- Job: Job18, Step: 11, Machine: Machine10, Start Time: 573, End Time: 584, Duration: 11
- Job: Job19, Step: 11, Machine: Machine12, Start Time: 505, End Time: 599, Duration: 94
- Job: Job20, Step: 11, Machine: Machine11, Start Time: 332, End Time: 379, Duration: 47
- Job: Job1, Step: 12, Machine: Machine7, Start Time: 383, End Time: 474, Duration: 91
- Job: Job2, Step: 12, Machine: Machine13, Start Time: 414, End Time: 466, Duration: 52
- Job: Job3, Step: 12, Machine: Machine14, Start Time: 344, End Time: 428, Duration: 84
- Job: Job4, Step: 12, Machine: Machine8, Start Time: 489, End Time: 497, Duration: 8
- Job: Job5, Step: 12, Machine: Machine13, Start Time: 466, End Time: 514, Duration: 48
- Job: Job6, Step: 12, Machine: Machine13, Start Time: 514, End Time: 605, Duration: 91
- Job: Job7, Step: 12, Machine: Machine11, Start Time: 379, End Time: 451, Duration: 72
- Job: Job8, Step: 12, Machine: Machine11, Start Time: 451, End Time: 543, Duration: 92
- Job: Job9, Step: 12, Machine: Machine11, Start Time: 543, End Time: 628, Duration: 85
- Job: Job10, Step: 12, Machine: Machine8, Start Time: 497, End Time: 593, Duration: 96
- Job: Job11, Step: 12, Machine: Machine12, Start Time: 599, End Time: 684, Duration: 85
- Job: Job12, Step: 12, Machine: Machine11, Start Time: 628, End Time: 709, Duration: 81
- Job: Job13, Step: 12, Machine: Machine11, Start Time: 709, End Time: 800, Duration: 91
- Job: Job14, Step: 12, Machine: Machine14, Start Time: 428, End Time: 471, Duration: 43
- Job: Job15, Step: 12, Machine: Machine14, Start Time: 471, End Time: 560, Duration: 89
- Job: Job16, Step: 12, Machine: Machine10, Start Time: 584, End Time: 658, Duration: 74
- Job: Job17, Step: 12, Machine: Machine12, Start Time: 684, End Time: 744, Duration: 60
- Job: Job18, Step: 12, Machine: Machine11, Start Time: 800, End Time: 883, Duration: 83
- Job: Job19, Step: 12, Machine: Machine14, Start Time: 560, End Time: 583, Duration: 23
- Job: Job20, Step: 12, Machine: Machine10, Start Time: 658, End Time: 753, Duration: 95
- Job: Job1, Step: 13, Machine: Machine10, Start Time: 753, End Time: 777, Duration: 24
- Job: Job2, Step: 13, Machine: Machine12, Start Time: 744, End Time: 778, Duration: 34
- Job: Job3, Step: 13, Machine: Machine8, Start Time: 593, End Time: 609, Duration: 16
- Job: Job4, Step: 13, Machine: Machine7, Start Time: 474, End Time: 562, Duration: 88
-

📅 Structured Schedule:
------------------------------
Job: Job1, Step: 1, Machine: Machine3, Start: 0, End: 8, Duration: 8
Job: Job2, Step: 1, Machine: Machine6, Start: 0, End: 45, Duration: 45
Job: Job3, Step: 1, Machine: Machine6, Start: 45, End: 61, Duration: 16
Job: Job4, Step: 1, Machine: Machine0, Start: 0, End: 72, Duration: 72
Job: Job5, Step: 1, Machine: Machine6, Start: 61, End: 139, Duration: 78
Job: Job6, Step: 1, Machine: Machine4, Start: 0, End: 54, Duration: 54
Job: Job7, Step: 1, Machine: Machine4, Start: 54, End: 142, Duration: 88
Job: Job8, Step: 1, Machine: Machine0, Start: 72, End: 124, Duration: 52
Job: Job9, Step: 1, Machine: Machine0, Start: 124, End: 126, Duration: 2
Job: Job10, Step: 1, Machine: Machine5, Start: 0, End: 94, Duration: 94
Job: Job11, Step: 1, Machine: Machine2, Start: 0, End: 15, Duration: 15
Job: Job12, Step: 1, Machine: Machine3, Start: 8, End: 38, Duration: 30
Job: Job13, Step: 1, Machine: Machine5, Start: 94, End: 134, Duration: 40
Job: Job14, Step: 1, Machine: Machine1, Start: 0, End: 83, Duration: 83
Job: Job15, Step: 1, Machine: Machine4, Start: 142, End: 186, Duration: 44
Job: Job16, Step: 1, Machine: Machine1, Start: 83, End: 129, Duration: 46
Job: Job17, Step: 1, Machine: Machine3, Start: 38, End: 109, Duration: 71
Job: Job18, Step: 1, Machine: Machine0, Start: 126, End: 223, Duration: 97
Job: Job19, Step: 1, Machine: Machine5, Start: 134, End: 222, Duration: 88
Job: Job20, Step: 1, Machine: Machine2, Start: 15, End: 100, Duration: 85
Job: Job1, Step: 2, Machine: Machine2, Start: 100, End: 173, Duration: 73
Job: Job2, Step: 2, Machine: Machine1, Start: 129, End: 199, Duration: 70
Job: Job3, Step: 2, Machine: Machine4, Start: 186, End: 254, Duration: 68
Job: Job4, Step: 2, Machine: Machine1, Start: 199, End: 216, Duration: 17
Job: Job5, Step: 2, Machine: Machine2, Start: 173, End: 197, Duration: 24
Job: Job6, Step: 2, Machine: Machine6, Start: 139, End: 170, Duration: 31
Job: Job7, Step: 2, Machine: Machine1, Start: 216, End: 244, Duration: 28
Job: Job8, Step: 2, Machine: Machine1, Start: 244, End: 303, Duration: 59
Job: Job9, Step: 2, Machine: Machine6, Start: 170, End: 255, Duration: 85
Job: Job10, Step: 2, Machine: Machine1, Start: 303, End: 331, Duration: 28
Job: Job11, Step: 2, Machine: Machine5, Start: 222, End: 310, Duration: 88
Job: Job12, Step: 2, Machine: Machine6, Start: 255, End: 288, Duration: 33
Job: Job13, Step: 2, Machine: Machine1, Start: 331, End: 406, Duration: 75
Job: Job14, Step: 2, Machine: Machine2, Start: 197, End: 249, Duration: 52
Job: Job15, Step: 2, Machine: Machine0, Start: 223, End: 249, Duration: 26
Job: Job16, Step: 2, Machine: Machine0, Start: 249, End: 346, Duration: 97
Job: Job17, Step: 2, Machine: Machine6, Start: 288, End: 301, Duration: 13
Job: Job18, Step: 2, Machine: Machine6, Start: 301, End: 325, Duration: 24
Job: Job19, Step: 2, Machine: Machine3, Start: 109, End: 157, Duration: 48
Job: Job20, Step: 2, Machine: Machine0, Start: 346, End: 446, Duration: 100
Job: Job1, Step: 3, Machine: Machine1, Start: 406, End: 485, Duration: 79
Job: Job2, Step: 3, Machine: Machine4, Start: 254, End: 338, Duration: 84
Job: Job3, Step: 3, Machine: Machine1, Start: 485, End: 570, Duration: 85
Job: Job4, Step: 3, Machine: Machine3, Start: 157, End: 225, Duration: 68
Job: Job5, Step: 3, Machine: Machine5, Start: 310, End: 338, Duration: 28
Job: Job6, Step: 3, Machine: Machine5, Start: 338, End: 352, Duration: 14
Job: Job7, Step: 3, Machine: Machine5, Start: 352, End: 444, Duration: 92
Job: Job8, Step: 3, Machine: Machine5, Start: 444, End: 542, Duration: 98
Job: Job9, Step: 3, Machine: Machine3, Start: 225, End: 259, Duration: 34
Job: Job10, Step: 3, Machine: Machine0, Start: 446, End: 523, Duration: 77
Job: Job11, Step: 3, Machine: Machine6, Start: 325, End: 343, Duration: 18
Job: Job12, Step: 3, Machine: Machine0, Start: 523, End: 536, Duration: 13
Job: Job13, Step: 3, Machine: Machine6, Start: 343, End: 388, Duration: 45
Job: Job14, Step: 3, Machine: Machine0, Start: 536, End: 620, Duration: 84
Job: Job15, Step: 3, Machine: Machine1, Start: 570, End: 629, Duration: 59
