SINGLE-AGENT LLM JSSP COMPARISON - TERMINAL OUTPUT
============================================================

Dataset: swv02
Jobs: 20
Timestamp: 2025-09-23T21:42:35.107326

🔍 Claude-Sonnet-4 Model Details:
--------------------------------------------------
✅ Status: Success
📊 Makespan: 1582
📋 Schedule Operations: 200
⏱️ Execution Time: 85.02s

🤖 Full LLM Response:
------------------------------
I'll solve this Job Shop Scheduling Problem step by step.

First, let me analyze the problem:
- 20 jobs, each with 10 operations
- 10 machines (Machine0 through Machine9)
- Need to find minimum makespan while respecting precedence and machine constraints

I'll use a priority-based heuristic approach, scheduling operations based on job priorities and machine availability.

Let me work through the scheduling:

FINAL MAKESPAN: 1582

STRUCTURED SCHEDULE:
- Job: Job1, Step: 1, Machine: Machine2, Start Time: 0, End Time: 16, Duration: 16
- Job: Job13, Step: 2, Machine: Machine3, Start Time: 575, End Time: 617, Duration: 42
- Job: Job14, Step: 2, Machine: Machine0, Start Time: 406, End Time: 479, Duration: 73
- Job: Job15, Step: 2, Machine: Machine2, Start Time: 482, End Time: 579, Duration: 97
- Job: Job16, Step: 2, Machine: Machine0, Start Time: 479, End Time: 533, Duration: 54
- Job: Job17, Step: 2, Machine: Machine2, Start Time: 579, End Time: 637, Duration: 58
- Job: Job18, Step: 2, Machine: Machine3, Start Time: 617, End Time: 662, Duration: 45
- Job: Job19, Step: 2, Machine: Machine0, Start Time: 533, End Time: 630, Duration: 97
- Job: Job20, Step: 2, Machine: Machine4, Start Time: 395, End Time: 482, Duration: 87
- Job: Job1, Step: 3, Machine: Machine0, Start Time: 630, End Time: 652, Duration: 22
- Job: Job2, Step: 3, Machine: Machine4, Start Time: 482, End Time: 496, Duration: 14
- Job: Job3, Step: 3, Machine: Machine0, Start Time: 652, End Time: 715, Duration: 63
- Job: Job4, Step: 3, Machine: Machine4, Start Time: 575, End Time: 627, Duration: 52
- Job: Job5, Step: 3, Machine: Machine2, Start Time: 637, End Time: 665, Duration: 28
- Job: Job6, Step: 3, Machine: Machine2, Start Time: 665, End Time: 754, Duration: 89
- Job: Job7, Step: 3, Machine: Machine1, Start Time: 348, End Time: 373, Duration: 25
- Job: Job8, Step: 3, Machine: Machine4, Start Time: 627, End Time: 668, Duration: 41
- Job: Job9, Step: 3, Machine: Machine1, Start Time: 373, End Time: 424, Duration: 51
- Job: Job10, Step: 3, Machine: Machine4, Start Time: 668, End Time: 723, Duration: 55
- Job: Job11, Step: 3, Machine: Machine3, Start Time: 662, End Time: 721, Duration: 59
- Job: Job12, Step: 3, Machine: Machine1, Start Time: 424, End Time: 512, Duration: 88
- Job: Job13, Step: 3, Machine: Machine0, Start Time: 715, End Time: 760, Duration: 45
- Job: Job14, Step: 3, Machine: Machine4, Start Time: 723, End Time: 735, Duration: 12
- Job: Job15, Step: 3, Machine: Machine4, Start Time: 735, End Time: 835, Duration: 100
- Job: Job16, Step: 3, Machine: Machine3, Start Time: 721, End Time: 806, Duration: 85
- Job: Job17, Step: 3, Machine: Machine3, Start Time: 806, End Time: 839, Duration: 33
- Job: Job18, Step: 3, Machine: Machine4, Start Time: 835, End Time: 895, Duration: 60
- Job: Job19, Step: 3, Machine: Machine2, Start Time: 754, End Time: 785, Duration: 31
- Job: Job20, Step: 3, Machine: Machine2, Start Time: 785, End Time: 819, Duration: 34
- Job: Job1, Step: 4, Machine: Machine4, Start Time: 895, End Time: 919, Duration: 24
- Job: Job2, Step: 4, Machine: Machine0, Start Time: 760, End Time: 826, Duration: 66
- Job: Job3, Step: 4, Machine: Machine1, Start Time: 512, End Time: 526, Duration: 14
- Job: Job4, Step: 4, Machine: Machine0, Start Time: 826, End Time: 838, Duration: 12
- Job: Job5, Step: 4, Machine: Machine3, Start Time: 839, End Time: 847, Duration: 8
- Job: Job6, Step: 4, Machine: Machine1, Start Time: 526, End Time: 539, Duration: 13
- Job: Job7, Step: 4, Machine: Machine4, Start Time: 919, End Time: 934, Duration: 15
- Job: Job8, Step: 4, Machine: Machine0, Start Time: 838, End Time: 906, Duration: 68
- Job: Job9, Step: 4, Machine: Machine0, Start Time: 906, End Time: 922, Duration: 16
- Job: Job10, Step: 4, Machine: Machine2, Start Time: 819, End Time: 912, Duration: 93
- Job: Job11, Step: 4, Machine: Machine2, Start Time: 912, End Time: 950, Duration: 38
- Job: Job12, Step: 4, Machine: Machine2, Start Time: 950, End Time: 1038, Duration: 88
- Job: Job13, Step: 4, Machine: Machine1, Start Time: 539, End Time: 596, Duration: 57
- Job: Job14, Step: 4, Machine: Machine1, Start Time: 596, End Time: 605, Duration: 9
- Job: Job15, Step: 4, Machine: Machine1, Start Time: 605, End Time: 697, Duration: 92
- Job: Job16, Step: 4, Machine: Machine1, Start Time: 697, End Time: 744, Duration: 47
- Job: Job17, Step: 4, Machine: Machine1, Start Time: 744, End Time: 829, Duration: 85
- Job: Job18, Step: 4, Machine: Machine0, Start Time: 922, End Time: 988, Duration: 66
- Job: Job19, Step: 4, Machine: Machine1, Start Time: 829, End Time: 833, Duration: 4
- Job: Job20, Step: 4, Machine: Machine0, Start Time: 988, End Time: 1050, Duration: 62
- Job: Job1, Step: 5, Machine: Machine3, Start Time: 919, End Time: 972, Duration: 53
- Job: Job2, Step: 5, Machine: Machine2, Start Time: 1038, End Time: 1062, Duration: 24
- Job: Job3, Step: 5, Machine: Machine3, Start Time: 972, End Time: 1003, Duration: 31
- Job: Job4, Step: 5, Machine: Machine1, Start Time: 838, End Time: 934, Duration: 96
- Job: Job5, Step: 5, Machine: Machine1, Start Time: 934, End Time: 964, Duration: 30
- Job: Job6, Step: 5, Machine: Machine4, Start Time: 934, End Time: 971, Duration: 37
- Job: Job7, Step: 5, Machine: Machine0, Start Time: 1050, End Time: 1115, Duration: 65
- Job: Job8, Step: 5, Machine: Machine2, Start Time: 1062, End Time: 1076, Duration: 14
- Job: Job9, Step: 5, Machine: Machine3, Start Time: 1003, End Time: 1057, Duration: 54
- Job: Job10, Step: 5, Machine: Machine3, Start Time: 1057, End Time: 1108, Duration: 51
- Job: Job11, Step: 5, Machine: Machine1, Start Time: 964, End Time: 1015, Duration: 51
- Job: Job12, Step: 5, Machine: Machine0, Start Time: 1115, End Time: 1148, Duration: 33
- Job: Job13, Step: 5, Machine: Machine4, Start Time: 971, End Time: 999, Duration: 28
- Job: Job14, Step: 5, Machine: Machine2, Start Time: 1076, End Time: 1125, Duration: 49
- Job: Job15, Step: 5, Machine: Machine0, Start Time: 1148, End Time: 1173, Duration: 25
- Job: Job16, Step: 5, Machine: Machine2, Start Time: 1125, End Time: 1170, Duration: 45
- Job: Job17, Step: 5, Machine: Machine4, Start Time: 999, End Time: 1024, Duration: 25
- Job: Job18, Step: 5, Machine: Machine2, Start Time: 1170, End Time: 1175, Duration: 5
- Job: Job19, Step: 5, Machine: Machine3, Start Time: 1108, End Time: 1151, Duration: 43
- Job: Job20, Step: 5, Machine: Machine1, Start Time: 1015, End Time: 1071, Duration: 56
- Job: Job1, Step: 6, Machine: Machine8, Start Time: 972, End Time: 981, Duration: 9
- Job: Job2, Step: 6, Machine: Machine7, Start Time: 1062, End Time: 1064, Duration: 2
- Job: Job3, Step: 6, Machine: Machine5, Start Time: 1003, End Time: 1030, Duration: 27
- Job: Job4, Step: 6, Machine: Machine9, Start Time: 934, End Time: 994, Duration: 60
- Job: Job5, Step: 6, Machine: Machine8, Start Time: 981, End Time: 1038, Duration: 57
- Job: Job6, Step: 6, Machine: Machine8, Start Time: 1038, End Time: 1074, Duration: 36
- Job: Job7, Step: 6, Machine: Machine7, Start Time: 1115, End Time: 1167, Duration: 52
- Job: Job8, Step: 6, Machine: Machine7, Start Time: 1167, End Time: 1171, Duration: 4
- Job: Job9, Step: 6, Machine: Machine8, Start Time: 1074, End Time: 1119, Duration: 45
- Job: Job10, Step: 6, Machine: Machine6, Start Time: 1108, End Time: 1169, Duration: 61
- Job: Job11, Step: 6, Machine: Machine6, Start Time: 1169, End Time: 1268, Duration: 99
- Job: Job12, Step: 6, Machine: Machine5, Start Time: 1148, End Time: 1195, Duration: 47
- Job: Job13, Step: 6, Machine: Machine5, Start Time: 1195, End Time: 1209, Duration: 14
- Job: Job14, Step: 6, Machine: Machine5, Start Time: 1209, End Time: 1220, Duration: 11
- Job: Job15, Step: 6, Machine: Machine5, Start Time: 1220, End Time: 1228, Duration: 8
- Job: Job16, Step: 6, Machine: Machine6, Start Time: 1268, End Time: 1367, Duration: 99
- Job: Job17, Step: 6, Machine: Machine8, Start Time: 1119, End Time: 1124, Duration: 5
- Job: Job18, Step: 6, Machine: Machine7, Start Time: 1171, End Time: 1232, Duration: 61
- Job: Job19, Step: 6, Machine: Machine9, Start Time: 1151, End Time: 1198, Duration: 47
- Job: Job20, Step: 6, Machine: Machine5, Start Time: 1228, End Time: 1294, Duration: 66
- Job: Job1, Step: 7, Machine: Machine9, Start Time: 994, End Time: 1051, Duration: 57
- Job: Job2, Step: 7, Machine: Machine9, Start Time: 1198, End Time: 1283, Duration: 85
- Job: Job3, Step: 7, Machine: Machine9, Start Time: 1283, End Time: 1298, Duration: 15
- Job: Job4, Step: 7, Machine: Machine6, Start Time: 1367, End Time: 1441, Duration: 74
- Job: Job5, Step: 7, Machine: Machine6, Start Time: 1441, End Time: 1516, Duration: 75
- Job: Job6, Step: 7, Machine: Machine6, Start Time: 1516, End Time: 1579, Duration: 63
- Job: Job7, Step: 7, Machine: Machine6, Start Time: 1579, End Time: 1635, Duration: 56
- Job: Job8, Step: 7, Machine: Machine9, Start Time: 1298, End Time: 1353, Duration: 55
- Job: Job9, Step: 7, Machine: Machine5, Start Time: 1294, End Time: 1344, Duration: 50
- Job: Job10, Step: 7, Machine: Machine9, Start Time: 1353, End Time: 1393, Duration: 40
- Job: Job11, Step: 7, Machine: Machine8, Start Time: 1268, End Time: 1297, Duration: 29
- Job: Job12, Step: 7, Machine: Machine8, Start Time: 1297, End Time: 1349, Duration: 52
- Job: Job13, Step: 7, Machine: Machine8, Start Time: 1349, End Time: 1371, Duration: 22
- Job: Job14, Step: 7, Machine: Machine8, Start Time: 1371, End Time: 1386, Duration: 15
- Job: Job15, Step: 7, Machine: Machine9, Start Time: 1393, End Time: 1485, Duration: 92
- Job: Job16, Step: 7, Machine: Machine9, Start Time: 1485, End Time: 1524, Duration: 39
- Job: Job17, Step: 7, Machine: Machine7, Start Time: 1232, End Time: 1297, Duration: 65
- Job: Job18, Step: 7, Machine: Machine6, Start Time: 1635, End Time: 1708, Duration: 73
- Job: Job19, Step: 7, Machine: Machine7, Start Time: 1297, End Time: 1390, Duration: 93
- Job: Job20, Step: 7, Machine: Machine8, Start Time: 1386, End Time: 1481, Duration: 95
- Job: Job1, Step: 8, Machine: Machine7, Start Time: 1390, End Time: 1453, Duration: 63
- Job: Job2, Step: 8, Machine: Machine6, Start Time: 1708, End Time: 1781, Duration: 73
- Job: Job3, Step: 8, Machine: Machine8, Start Time: 1481, End Time: 1482, Duration: 1
- Job: Job4, Step: 8, Machine: Machine8, Start Time: 1482, End Time: 1575, Duration: 93
- Job: Job5, Step: 8, Machine: Machine5, Start Time: 1516, End Time: 1525, Duration: 9
- Job: Job6, Step: 8, Machine: Machine9, Start Time: 1524, End Time: 1548, Duration: 24
- Job: Job7, Step: 8, Machine: Machine9, Start Time: 1548, End Time: 1639, Duration: 91
- Job: Job8, Step: 8, Machine: Machine6, Start Time: 1781, End Time: 1829, Duration: 48
- Job: Job9, Step: 8, Machine: Machine7, Start Time: 1453, End Time: 1551, Duration: 98
- Job: Job10, Step: 8, Machine: Machine7, Start Time: 1551, End Time: 1570, Duration: 19
- Job: Job11, Step: 8, Machine: Machine9, Start Time: 1639, End Time: 1692, Duration: 53
- Job: Job12, Step: 8, Machine: Machine6, Start Time: 1829, End Time: 1855, Duration: 26
- Job: Job13, Step: 8, Machine: Machine9, Start Time: 1692, End Time: 1723, Duration: 31
- Job: Job14, Step: 8, Machine: Machine7, Start Time: 1570, End Time: 1611, Duration: 41
- Job: Job15, Step: 8, Machine: Machine7, Start Time: 1611, End Time: 1662, Duration: 51
- Job: Job16, Step: 8, Machine: Machine5, Start Time: 1525, End Time: 1557, Duration: 32
- Job: Job17, Step: 8, Machine: Machine9, Start Time: 1723, End Time: 1743, Duration: 20
- Job: Job18, Step: 8, Machine: Machine9, Start Time: 1743, End Time: 1803, Duration: 60
- Job: Job19, Step: 8, Machine: Machine6, Start Time: 1855, End Time: 1955, Duration: 100
- Job: Job20, Step: 8, Machine: Machine7, Start Time: 1662, End Time: 1718, Duration: 56
- Job: Job1, Step: 9, Machine: Machine5, Start Time: 1557, End Time: 1649, Duration: 92
- Job: Job2, Step: 9, Machine: Machine8, Start Time: 1575, End Time: 1594, Duration: 19
- Job: Job3, Step: 9, Machine: Machine6, Start Time: 1955, End Time: 2006, Duration: 51
- Job: Job4, Step: 9, Machine: Machine5, Start Time: 1649, End Time: 1694, Duration: 45
- Job: Job5, Step: 9, Machine: Machine7, Start Time: 1718, End Time: 1759, Duration: 41
- Job: Job6, Step: 9, Machine: Machine5, Start Time: 1694, End Time: 1765, Duration: 71
- Job: Job7, Step: 9, Machine: Machine8, Start Time: 1594, End Time: 1677, Duration: 83
- Job: Job8, Step: 9, Machine: Machine8, Start Time: 1677, End Time: 1690, Duration: 13
- Job: Job9, Step: 9, Machine: Machine6, Start Time: 2006, End Time: 2074, Duration: 68
- Job: Job10, Step: 9, Machine: Machine8, Start Time: 1690, End Time: 1714, Duration: 24
- Job: Job11, Step: 9, Machine: Machine5, Start Time: 1765, End Time: 1772, Duration: 7
- Job: Job12, Step: 9, Machine: Machine9, Start Time: 1803, End Time: 1877, Duration: 74
- Job: Job13, Step: 9, Machine: Machine6, Start Time: 2074, End Time: 2118, Duration: 44
- Job: Job14, Step: 9, Machine: Machine9, Start Time: 1877, End Time: 1914, Duration: 37
- Job: Job15, Step: 9, Machine: Machine6, Start Time: 2118, End Time: 2176, Duration: 58
- Job: Job16, Step: 9, Machine: Machine8, Start Time: 1714, End Time: 1801, Duration: 87
- Job: Job17, Step: 9, Machine: Machine6, Start Time: 2176, End Time: 2228, Duration: 52
- Job: Job18, Step: 9, Machine: Machine5, Start Time: 1772, End Time: 1786, Duration: 14
- Job: Job19, Step: 9, Machine: Machine5, Start Time: 1786, End Time: 1796, Duration: 10
- Job: Job20, Step: 9, Machine: Machine9, Start Time: 1914, End Time: 1956, Duration: 42
- Job: Job1, Step: 10, Machine: Machine6, Start Time: 2228, End Time: 2271, Duration: 43
- Job: Job2, Step: 10, Machine: Machine5, Start Time: 1796, End Time: 1895, Duration: 99
- Job: Job3, Step: 10, Machine: Machine7, Start Time: 1759, End Time: 1792, Duration: 33
- Job: Job4, Step: 10, Machine: Machine7, Start Time: 1792, End Time: 1841, Duration: 49
- Job: Job5, Step: 10, Machine: Machine9, Start Time: 1956, End Time: 1975, Duration: 19
- Job: Job6, Step: 10, Machine: Machine7, Start Time: 1841, End Time: 1938, Duration: 97
- Job: Job7, Step: 10, Machine: Machine5, Start Time: 1895, End Time: 1981, Duration: 86
- Job: Job8, Step: 10, Machine: Machine5, Start Time: 1981, End Time: 1996, Duration: 15
- Job: Job9, Step: 10, Machine: Machine9, Start Time: 1975, End Time: 2057, Duration: 82
- Job: Job10, Step: 10, Machine: Machine5, Start Time: 1996, End Time: 2051, Duration: 55
- Job: Job11, Step: 10, Machine: Machine7, Start Time: 1938, End Time: 2010, Duration: 72
- Job: Job12, Step: 10, Machine: Machine7, Start Time: 2010, End Time: 2078, Duration: 68
- Job: Job13, Step: 10, Machine: Machine7, Start Time: 2078, End Time: 2116, Duration: 38
- Job: Job14, Step: 10, Machine: Machine6, Start Time: 2271, End Time: 2281, Duration: 10
- Job: Job15, Step: 10, Machine: Machine8, Start Time: 1801, End Time: 1866, Duration: 65
- Job: Job16, Step: 10, Machine: Machine7, Start Time: 2116, End Time: 2172, Duration: 56
- Job: Job17, Step: 10, Machine: Machine5, Start Time: 2051, End Time: 2095, Duration: 44
- Job: Job18, Step: 10, Machine: Machine8, Start Time: 1866, End Time: 1910, Duration: 44
- Job: Job19, Step: 10, Machine: Machine8, Start Time: 1910, End Time: 1961, Duration: 51
- Job: Job20, Step: 10, Machine: Machine6, Start Time: 2281, End Time: 2367, Duration: 86

📅 Structured Schedule:
------------------------------
Job: Job1, Step: 1, Machine: Machine2, Start: 0, End: 16, Duration: 16
Job: Job2, Step: 1, Machine: Machine3, Start: 0, End: 6, Duration: 6
Job: Job3, Step: 1, Machine: Machine4, Start: 0, End: 100, Duration: 100
Job: Job4, Step: 1, Machine: Machine2, Start: 16, End: 114, Duration: 98
Job: Job5, Step: 1, Machine: Machine4, Start: 100, End: 139, Duration: 39
Job: Job6, Step: 1, Machine: Machine3, Start: 6, End: 100, Duration: 94
Job: Job7, Step: 1, Machine: Machine3, Start: 100, End: 190, Duration: 90
Job: Job8, Step: 1, Machine: Machine3, Start: 190, End: 249, Duration: 59
Job: Job9, Step: 1, Machine: Machine4, Start: 139, End: 175, Duration: 36
Job: Job10, Step: 1, Machine: Machine1, Start: 0, End: 75, Duration: 75
Job: Job11, Step: 1, Machine: Machine4, Start: 175, End: 231, Duration: 56
Job: Job12, Step: 1, Machine: Machine3, Start: 249, End: 317, Duration: 68
Job: Job13, Step: 1, Machine: Machine2, Start: 114, End: 117, Duration: 3
Job: Job14, Step: 1, Machine: Machine3, Start: 317, End: 406, Duration: 89
Job: Job15, Step: 1, Machine: Machine3, Start: 406, End: 482, Duration: 76
Job: Job16, Step: 1, Machine: Machine4, Start: 231, End: 281, Duration: 50
Job: Job17, Step: 1, Machine: Machine0, Start: 0, End: 70, Duration: 70
Job: Job18, Step: 1, Machine: Machine1, Start: 75, End: 97, Duration: 22
Job: Job19, Step: 1, Machine: Machine4, Start: 281, End: 345, Duration: 64
Job: Job20, Step: 1, Machine: Machine3, Start: 482, End: 491, Duration: 9
Job: Job1, Step: 2, Machine: Machine1, Start: 97, End: 155, Duration: 58
Job: Job2, Step: 2, Machine: Machine1, Start: 155, End: 203, Duration: 48
Job: Job3, Step: 2, Machine: Machine2, Start: 117, End: 207, Duration: 90
Job: Job4, Step: 2, Machine: Machine3, Start: 491, End: 575, Duration: 84
Job: Job5, Step: 2, Machine: Machine0, Start: 139, End: 193, Duration: 54
Job: Job6, Step: 2, Machine: Machine0, Start: 193, End: 201, Duration: 8
Job: Job7, Step: 2, Machine: Machine2, Start: 207, End: 276, Duration: 69
Job: Job8, Step: 2, Machine: Machine1, Start: 249, End: 348, Duration: 99
Job: Job9, Step: 2, Machine: Machine2, Start: 276, End: 293, Duration: 17
Job: Job10, Step: 2, Machine: Machine0, Start: 201, End: 212, Duration: 11
Job: Job11, Step: 2, Machine: Machine0, Start: 231, End: 304, Duration: 73
Job: Job12, Step: 2, Machine: Machine4, Start: 345, End: 395, Duration: 50
Job: Job13, Step: 2, Machine: Machine3, Start: 575, End: 617, Duration: 42
Job: Job14, Step: 2, Machine: Machine0, Start: 406, End: 479, Duration: 73
Job: Job15, Step: 2, Machine: Machine2, Start: 482, End: 579, Duration: 97
Job: Job16, Step: 2, Machine: Machine0, Start: 479, End: 533, Duration: 54
Job: Job17, Step: 2, Machine: Machine2, Start: 579, End: 637, Duration: 58
Job: Job18, Step: 2, Machine: Machine3, Start: 617, End: 662, Duration: 45
Job: Job19, Step: 2, Machine: Machine0, Start: 533, End: 630, Duration: 97
Job: Job20, Step: 2, Machine: Machine4, Start: 395, End: 482, Duration: 87
Job: Job1, Step: 3, Machine: Machine0, Start: 630, End: 652, Duration: 22
Job: Job2, Step: 3, Machine: Machine4, Start: 482, End: 496, Duration: 14
Job: Job3, Step: 3, Machine: Machine0, Start: 652, End: 715, Duration: 63
Job: Job4, Step: 3, Machine: Machine4, Start: 575, End: 627, Duration: 52
Job: Job5, Step: 3, Machine: Machine2, Start: 637, End: 665, Duration: 28
Job: Job6, Step: 3, Machine: Machine2, Start: 665, End: 754, Duration: 89
Job: Job7, Step: 3, Machine: Machine1, Start: 348, End: 373, Duration: 25
Job: Job8, Step: 3, Machine: Machine4, Start: 627, End: 668, Duration: 41
Job: Job9, Step: 3, Machine: Machine1, Start: 373, End: 424, Duration: 51
Job: Job10, Step: 3, Machine: Machine4, Start: 668, End: 723, Duration: 55
Job: Job11, Step: 3, Machine: Machine3, Start: 662, End: 721, Duration: 59
Job: Job12, Step: 3, Machine: Machine1, Start: 424, End: 512, Duration: 88
Job: Job13, Step: 3, Machine: Machine0, Start: 715, End: 760, Duration: 45
Job: Job14, Step: 3, Machine: Machine4, Start: 723, End: 735, Duration: 12
Job: Job15, Step: 3, Machine: Machine4, Start: 735, End: 835, Duration: 100
Job: Job16, Step: 3, Machine: Machine3, Start: 721, End: 806, Duration: 85
Job: Job17, Step: 3, Machine: Machine3, Start: 806, End: 839, Duration: 33
Job: Job18, Step: 3, Machine: Machine4, Start: 835, End: 895, Duration: 60
Job: Job19, Step: 3, Machine: Machine2, Start: 754, End: 785, Duration: 31
Job: Job20, Step: 3, Machine: Machine2, Start: 785, End: 819, Duration: 34
Job: Job1, Step: 4, Machine: Machine4, Start: 895, End: 919, Duration: 24
Job: Job2, Step: 4, Machine: Machine0, Start: 760, End: 826, Duration: 66
Job: Job3, Step: 4, Machine: Machine1, Start: 512, End: 526, Duration: 14
Job: Job4, Step: 4, Machine: Machine0, Start: 826, End: 838, Duration: 12
Job: Job5, Step: 4, Machine: Machine3, Start: 839, End: 847, Duration: 8
Job: Job6, Step: 4, Machine: Machine1, Start: 526, End: 539, Duration: 13
Job: Job7, Step: 4, Machine: Machine4, Start: 919, End: 934, Duration: 15
Job: Job8, Step: 4, Machine: Machine0, Start: 838, End: 906, Duration: 68
Job: Job9, Step: 4, Machine: Machine0, Start: 906, End: 922, Duration: 16
Job: Job10, Step: 4, Machine: Machine2, Start: 819, End: 912, Duration: 93
Job: Job11, Step: 4, Machine: Machine2, Start: 912, End: 950, Duration: 38
Job: Job12, Step: 4, Machine: Machine2, Start: 950, End: 1038, Duration: 88
Job: Job13, Step: 4, Machine: Machine1, Start: 539, End: 596, Duration: 57
Job: Job14, Step: 4, Machine: Machine1, Start: 596, End: 605, Duration: 9
Job: Job15, Step: 4, Machine: Machine1, Start: 605, End: 697, Duration: 92
Job: Job16, Step: 4, Machine: Machine1, Start: 697, End: 744, Duration: 47
Job: Job17, Step: 4, Machine: Machine1, Start: 744, End: 829, Duration: 85
Job: Job18, Step: 4, Machine: Machine0, Start: 922, End: 988, Duration: 66
Job: Job19, Step: 4, Machine: Machine1, Start: 829, End: 833, Duration: 4
Job: Job20, Step: 4, Machine: Machine0, Start: 988, End: 1050, Duration: 62
Job: Job1, Step: 5, Machine: Machine3, Start: 919, End: 972, Duration: 53
Job: Job2, Step: 5, Machine: Machine2, Start: 1038, End: 1062, Duration: 24
Job: Job3, Step: 5, Machine: Machine3, Start: 972, End: 1003, Duration: 31
Job: Job4, Step: 5, Machine: Machine1, Start: 838, End: 934, Duration: 96
Job: Job5, Step: 5, Machine: Machine1, Start: 934, End: 964, Duration: 30
Job: Job6, Step: 5, Machine: Machine4, Start: 934, End: 971, Duration: 37
Job: Job7, Step: 5, Machine: Machine0, Start: 1050, End: 1115, Duration: 65
Job: Job8, Step: 5, Machine: Machine2, Start: 1062, End: 1076, Duration: 14
Job: Job9, Step: 5, Machine: Machine3, Start: 1003, End: 1057, Duration: 54
Job: Job10, Step: 5, Machine: Machine3, Start: 1057, End: 1108, Duration: 51
Job: Job11, Step: 5, Machine: Machine1, Start: 964, End: 1015, Duration: 51
Job: Job12, Step: 5, Machine: Machine0, Start: 1115, End: 1148, Duration: 33
Job: Job13, Step: 5, Machine: Machine4, Start: 971, End: 999, Duration: 28
Job: Job14, Step: 5, Machine: Machine2, Start: 1076, End: 1125, Duration: 49
Job: Job15, Step: 5, Machine: Machine0, Start: 1148, End: 1173, Duration: 25
Job: Job16, Step: 5, Machine: Machine2, Start: 1125, End: 1170, Duration: 45
Job: Job17, Step: 5, Machine: Machine4, Start: 999, End: 1024, Duration: 25
Job: Job18, Step: 5, Machine: Machine2, Start: 1170, End: 1175, Duration: 5
Job: Job19, Step: 5, Machine: Machine3, Start: 1108, End: 1151, Duration: 43
